x,y,temp,elev_m
10.913103244882933,45.40201296127793,15.59542179107666,70.70965576171875
11.493103244882933,45.962012961277935,4.599820137023926,1858.8857421875
11.473103244882932,45.54201296127793,13.987434387207031,99.33948516845703
12.293103244882932,46.282012961277935,8.43855094909668,998.9937744140626
11.973103244882932,46.462012961277935,6.119455814361572,1388.7552490234373
11.753103244882933,45.02201296127793,14.828068733215332,2.8600218296051025
10.733103244882932,45.642012961277935,9.806364059448242,488.55615234375
11.853103244882933,46.30201296127794,0.5370522737503052,2431.619140625
10.773103244882932,45.66201296127794,8.886656761169434,955.5699462890625
10.673103244882933,45.58201296127793,10.05361270904541,93.604522705078125
11.853103244882933,46.502012961277934,3.065537452697754,2110.865478515625
11.053103244882932,45.58201296127793,11.380383491516113,709.8944091796874
12.353103244882933,45.80201296127793,13.888219833374023,36.719970703125
10.973103244882932,45.682012961277934,8.225010871887207,1389.8409423828123
12.153103244882931,45.12201296127793,13.94705581665039,-1.5594838857650757
11.973103244882932,46.34201296127794,6.079935550689697,959.69427490234375
11.493103244882933,45.34201296127793,14.52938461303711,17.173992156982422
12.393103244882932,45.002012961277934,12.17982006072998,-2.2063348293304443
11.593103244882933,45.44201296127793,13.704008102416992,38.769203186035156
12.093103244882933,46.502012961277934,3.2841460704803467,1823.7049560546875
12.193103244882932,46.30201296127794,4.129085063934326,1753.0435791015623
12.513103244882933,45.822012961277935,14.34085464477539,12.726454734802244
12.453103244882932,45.76201296127793,14.024752616882324,13.037549018859863
12.153103244882931,46.62201296127794,2.5437521934509277,2157.2353515625
12.793103244882932,45.782012961277935,14.287104606628418,4.776644229888916
12.373103244882932,45.84201296127794,13.996115684509277,31.71786117553711
11.593103244882933,45.66201296127794,14.518817901611328,70.232025146484375
11.153103244882931,45.70201296127794,6.4499735832214355,1391.3631591796875
11.033103244882932,45.40201296127793,15.057829856872559,45.41866683959961
11.193103244882932,45.182012961277934,15.102206230163574,15.497329711914062
12.073103244882933,46.52201296127794,3.4692323207855225,1893.0455322265625
12.373103244882932,46.34201296127794,4.441173076629639,1521.662353515625
12.913103244882933,45.822012961277935,13.55698299407959,9.076064109802246
11.873103244882932,45.98201296127794,8.103398323059082,685.7607421875
11.833103244882933,44.98201296127793,13.86371898651123,2.106043815612793
10.813103244882932,45.602012961277936,12.965824127197266,289.66796875
12.433103244882933,45.922012961277936,14.229272842407227,38.9936408996582
10.953103244882932,45.30201296127793,14.310909271240234,34.482872009277344
12.113103244882932,45.44201296127793,14.020709037780762,3.8440170288085938
11.793103244882932,45.322012961277935,13.956255912780762,16.293102264404297
12.273103244882932,45.182012961277934,13.146462440490723,0.6774312257766724
10.833103244882933,45.54201296127793,13.108779907226562,257.6459655761719
10.953103244882932,45.54201296127793,13.177278518676758,336.622314453125
12.213103244882932,45.502012961277934,14.475089073181152,4.972188472747803
11.213103244882932,45.20201296127794,14.960103034973145,16.44056510925293
11.533103244882932,45.182012961277934,14.868051528930664,7.809232234954834
10.953103244882932,45.322012961277935,14.52221965789795,37.407474517822266
12.173103244882933,45.602012961277936,13.975276947021484,14.87231159210205
11.373103244882932,45.362012961277934,15.143238067626953,25.481763839721676
12.193103244882932,46.16201296127794,10.187921524047852,543.4349365234375
11.433103244882933,45.02201296127793,14.64195728302002,6.9640679359436035
12.393103244882932,45.58201296127793,14.106800079345703,1.488895297050476
12.173103244882933,46.002012961277934,9.235108375549316,816.0792236328125
12.033103244882932,45.16201296127793,14.2556734085083,-1.1528334617614746
12.133103244882932,45.682012961277934,14.5747709274292,38.45629119873047
10.893103244882932,45.282012961277935,14.55803108215332,34.04754638671875
11.693103244882932,45.16201296127793,14.43282699584961,4.752871990203857
11.653103244882931,45.90201296127793,8.505122184753418,1025.259521484375
12.113103244882932,46.322012961277935,3.5101444721221924,1811.173583984375
11.453103244882932,45.502012961277934,14.677923202514648,74.21250915527344
11.793103244882932,45.782012961277935,13.865107536315918,137.62515258789062
11.093103244882933,45.102012961277936,14.370210647583008,12.071703910827637
12.433103244882933,45.52201296127794,11.987520217895508,-0.657102644443512
11.453103244882932,45.38201296127794,13.890558242797852,168.60540771484375
12.293103244882932,46.04201296127793,8.953039169311523,928.5518188476561
11.573103244882933,45.58201296127793,13.977046012878418,39.2831687927246
12.053103244882932,46.02201296127794,9.058042526245117,507.50494384765625
11.813103244882932,46.02201296127794,9.523900032043457,850.85968017578125
11.993103244882933,45.98201296127794,7.947273254394531,652.08685302734375
12.713103244882932,45.58201296127793,13.72165298461914,-1.4493454694747925
11.573103244882933,45.90201296127793,7.934268951416016,1371.033447265625
11.693103244882932,45.742012961277936,13.79465103149414,95.66764068603516
12.193103244882932,45.84201296127794,12.262500762939453,123.34149932861328
12.353103244882933,44.822012961277935,13.124663352966309,-1.6446416378021242
10.973103244882932,45.602012961277936,10.955838203430176,670.83123779296875
11.173103244882933,45.30201296127793,14.64426040649414,24.33401870727539
10.813103244882932,45.502012961277934,13.700798034667969,122.54706573486328
10.773103244882932,45.72201296127793,9.21123218536377,102.53777313232422
12.153103244882931,45.48201296127793,14.086112022399902,5.250555515289307
11.753103244882933,45.142012961277935,14.541702270507812,3.677072525024414
10.893103244882932,45.34201296127793,14.553478240966797,44.73662567138672
11.493103244882933,45.782012961277935,11.202771186828613,937.6673583984375
11.853103244882933,45.54201296127793,13.886240005493164,24.009296417236328
11.553103244882932,45.962012961277935,5.2387189865112305,1614.5722656249998
11.653103244882931,45.12201296127793,14.191316604614258,6.220841884613037
10.693103244882932,45.56201296127794,10.378972053527832,68.37007141113281
12.673103244882933,46.602012961277936,3.1147096157073975,1873.7821044921875
12.293103244882932,46.322012961277935,6.1575727462768555,1286.9371337890625
11.973103244882932,46.282012961277935,4.602632999420166,1452.4527587890625
11.373103244882932,45.242012961277936,14.306591987609863,15.090580940246584
11.453103244882932,45.16201296127793,14.35097885131836,8.470842361450195
10.853103244882933,45.76201296127793,6.904440402984619,1362.65234375
11.033103244882932,45.462012961277935,14.388548851013184,73.72382354736328
12.653103244882931,45.782012961277935,13.977689743041992,5.337167263031006
11.473103244882932,45.44201296127793,13.067358016967773,170.59222412109375
11.273103244882932,45.26201296127793,13.639593124389648,18.539329528808594
12.173103244882933,45.962012961277935,11.679961204528809,287.25140380859375
11.573103244882933,45.102012961277936,14.043249130249023,6.31141996383667
11.953103244882932,45.602012961277936,13.916902542114258,27.270694732666012
12.393103244882932,45.642012961277935,14.49056339263916,6.300739765167236
12.373103244882932,45.72201296127793,13.957459449768066,18.37527084350586
12.453103244882932,45.462012961277935,12.395349502563477,0.8151416778564453
12.093103244882933,45.62201296127793,13.848407745361328,22.291687011718746
12.113103244882932,46.502012961277934,3.875181198120117,1703.9136962890627
12.813103244882932,45.62201296127793,13.445592880249023,-1.4527748823165894
12.073103244882933,46.30201296127794,7.372903823852539,1260.040771484375
11.993103244882933,46.38201296127794,6.85410213470459,1127.5159912109375
11.493103244882933,45.72201296127793,14.351607322692871,169.19384765625003
11.333103244882933,45.54201296127793,13.427988052368164,243.53201293945312
11.113103244882932,45.182012961277934,14.575751304626465,15.957356452941895
12.493103244882933,46.462012961277935,5.4345173835754395,1264.0164794921875
10.833103244882933,45.422012961277936,14.144762992858887,121.83821105957031
11.413103244882933,45.04201296127793,14.57282543182373,7.186726093292236
12.013103244882933,46.48201296127794,4.643185138702393,2047.4927978515625
12.413103244882933,45.862012961277934,14.236273765563965,26.54351043701172
12.233103244882933,45.182012961277934,13.5230712890625,-1.4889167547225952
10.973103244882932,45.66201296127794,9.622511863708496,1239.281005859375
12.153103244882931,46.502012961277934,5.996939659118652,1251.317138671875
11.993103244882933,45.70201296127794,14.137928009033203,55.08654022216797
12.133103244882932,45.54201296127793,13.851923942565918,11.190269470214844
11.693103244882932,45.76201296127793,13.247114181518555,136.1377410888672
10.773103244882932,45.44201296127793,14.051795959472656,117.82177734375
10.653103244882931,45.422012961277936,13.730291366577148,99.56646728515625
10.993103244882931,45.30201296127793,14.37478256225586,31.250091552734375
12.113103244882932,45.502012961277934,14.017601013183594,9.33655834197998
12.093103244882933,46.602012961277936,3.7583694458007812,1629.602294921875
11.553103244882932,45.20201296127794,14.649067878723145,9.204862594604492
12.213103244882932,45.102012961277936,14.099174499511719,-2.5816702842712402
12.033103244882932,45.182012961277934,14.301362037658691,0.25149255990982056
12.853103244882933,45.822012961277935,13.53984546661377,8.100008010864258
12.653103244882931,45.742012961277936,14.271663665771484,2.8794031143188477
12.013103244882933,46.30201296127794,8.360735893249512,791.9249267578126
12.813103244882932,45.80201296127793,14.135331153869629,5.880568504333496
12.013103244882933,45.88201296127794,12.583840370178223,203.6456451416016
11.453103244882932,45.642012961277935,13.833669662475586,84.95875549316406
12.313103244882932,45.782012961277935,13.313979148864746,42.3727912902832
12.273103244882932,46.06201296127794,6.948114395141602,1274.3719482421875
11.793103244882932,45.962012961277935,7.665426254272461,839.2571411132814
12.373103244882932,46.58201296127793,5.758145809173584,1331.8291015625
12.793103244882932,45.58201296127793,13.133702278137207,-1.8285207748413086
11.853103244882933,45.422012961277936,14.712618827819824,13.324958801269533
11.513103244882933,45.54201296127793,15.032819747924805,36.85515594482422
11.593103244882933,44.922012961277936,14.325438499450684,6.247617244720459
11.953103244882932,45.242012961277936,14.301066398620605,1.1555343866348267
11.733103244882933,46.102012961277936,5.936576843261719,1298.730712890625
10.733103244882932,45.322012961277935,14.289494514465332,64.725341796875
12.033103244882932,45.322012961277935,14.176752090454102,3.5649199485778804
11.633103244882932,45.08201296127793,14.532661437988281,5.175699234008789
11.133103244882932,45.34201296127793,14.103606224060059,25.194564819335938
12.513103244882933,45.88201296127794,14.21593189239502,14.33350944519043
12.033103244882932,46.12201296127793,9.338324546813965,894.1711425781251
11.013103244882933,45.62201296127793,10.109219551086426,950.3740234375
11.953103244882932,45.52201296127794,14.023720741271973,18.221633911132812
10.833103244882933,45.34201296127793,14.79880428314209,53.685829162597656
11.113103244882932,45.142012961277935,14.548927307128906,13.298978805541992
11.673103244882933,45.52201296127794,13.849162101745605,28.650836944580078
11.013103244882933,45.682012961277934,8.053832054138184,1471.1392822265625
10.753103244882933,45.30201296127793,14.372599601745605,59.0429801940918
11.953103244882932,45.58201296127793,13.834593772888184,24.3671932220459
10.913103244882933,45.30201296127793,14.292444229125977,36.171180725097656
12.233103244882933,45.62201296127793,13.9374361038208,12.601653099060059
11.813103244882932,45.48201296127793,13.932889938354492,18.757383346557617
11.433103244882933,45.76201296127793,11.992267608642578,305.2513122558594
11.413103244882933,45.502012961277934,15.237771987915039,85.63343048095703
11.633103244882932,45.48201296127793,13.80195140838623,25.754173278808594
12.473103244882932,45.66201296127794,14.627382278442383,4.354106426239014
11.613103244882932,45.88201296127794,8.314079284667969,945.5454711914064
11.293103244882932,45.30201296127793,14.022897720336914,21.518939971923828
10.913103244882933,45.54201296127793,13.586013793945312,288.9966735839844
11.493103244882933,45.362012961277934,14.40009593963623,47.818927764892585
11.513103244882933,45.742012961277936,13.122017860412598,209.33953857421875
11.673103244882933,45.242012961277936,14.01628303527832,108.3160171508789
12.033103244882932,46.182012961277934,6.276083469390869,1022.0045166015625
12.273103244882932,45.90201296127793,13.335565567016602,117.01310729980469
11.353103244882933,45.782012961277935,9.048704147338867,610.711669921875
12.773103244882932,45.742012961277936,14.347018241882324,0.18438489735126495
11.753103244882933,45.502012961277934,13.808794975280762,22.642953872680664
12.873103244882932,45.66201296127794,13.458822250366211,-1.8470664024353027
12.313103244882932,46.242012961277936,8.75185775756836,601.19818115234375
12.313103244882932,45.70201296127794,14.205681800842285,19.47392463684082
12.013103244882933,46.102012961277936,10.120848655700684,606.3502197265625
12.153103244882931,45.422012961277936,13.725932121276855,2.6310350894927983
