x,y,temp
12.073103244882933,46.66201296127794,2.487995147705078
12.093103244882933,46.66201296127794,1.7639142274856567
12.433103244882933,46.66201296127794,4.144715785980225
12.453103244882932,46.66201296127794,4.420605659484863
12.473103244882932,46.66201296127794,4.118846416473389
12.493103244882933,46.66201296127794,3.95347261428833
12.513103244882933,46.66201296127794,4.114029884338379
12.533103244882932,46.66201296127794,3.9191503524780273
12.073103244882933,46.642012961277935,2.681053638458252
12.093103244882933,46.642012961277935,2.625901222229004
12.113103244882932,46.642012961277935,1.718241572380066
12.133103244882932,46.642012961277935,0.14737944304943085
12.413103244882933,46.642012961277935,2.2893083095550537
12.433103244882933,46.642012961277935,4.071119785308838
12.453103244882932,46.642012961277935,4.909464359283447
12.473103244882932,46.642012961277935,4.846585273742676
12.493103244882933,46.642012961277935,4.125978946685791
12.513103244882933,46.642012961277935,4.10863733291626
12.533103244882932,46.642012961277935,4.2957658767700195
12.553103244882932,46.642012961277935,3.769155263900757
12.573103244882933,46.642012961277935,3.4089584350585938
12.593103244882933,46.642012961277935,4.204854965209961
12.613103244882932,46.642012961277935,4.826822757720947
12.633103244882932,46.642012961277935,4.935919284820557
12.653103244882931,46.642012961277935,4.6604719161987305
12.673103244882933,46.642012961277935,4.613134860992432
12.693103244882932,46.642012961277935,4.234120845794678
12.713103244882932,46.642012961277935,3.2881264686584473
12.073103244882933,46.62201296127794,1.54157555103302
12.093103244882933,46.62201296127794,3.021357297897339
12.113103244882932,46.62201296127794,3.097355365753174
12.133103244882932,46.62201296127794,2.55035400390625
12.153103244882931,46.62201296127794,2.5437521934509277
12.173103244882933,46.62201296127794,3.2707834243774414
12.253103244882933,46.62201296127794,3.1942999362945557
12.313103244882932,46.62201296127794,0.994621753692627
12.333103244882933,46.62201296127794,1.4317234754562378
12.353103244882933,46.62201296127794,0.8680288195610046
12.393103244882932,46.62201296127794,-0.003943242598325014
12.413103244882933,46.62201296127794,0.9928539395332336
12.433103244882933,46.62201296127794,2.7926244735717773
12.453103244882932,46.62201296127794,4.305965423583984
12.473103244882932,46.62201296127794,5.389253616333008
12.493103244882933,46.62201296127794,5.058252811431885
12.513103244882933,46.62201296127794,4.795596122741699
12.533103244882932,46.62201296127794,4.874134063720703
12.553103244882932,46.62201296127794,4.227892875671387
12.573103244882933,46.62201296127794,3.738780975341797
12.593103244882933,46.62201296127794,4.38344669342041
