x,y,delta_temp,method
12.073103244882933,46.66201296127794,0.1726240511400814,krig_ord
12.093103244882933,46.66201296127794,-0.3427567744258724,krig_ord
12.433103244882933,46.66201296127794,0.7047708969518025,krig_ord
12.453103244882932,46.66201296127794,1.4210854715202004e-14,krig_ord
12.473103244882932,46.66201296127794,-0.574019815163382,krig_ord
12.493103244882933,46.66201296127794,-0.8774140548533564,krig_ord
12.513103244882933,46.66201296127794,-0.7471021359412342,krig_ord
12.533103244882932,46.66201296127794,-0.9014150434874963,krig_ord
12.073103244882933,46.642012961277935,0.42867446117747576,krig_ord
12.093103244882933,46.642012961277935,0.5731056765229674,krig_ord
12.113103244882932,46.642012961277935,-2.3092638912203256e-14,krig_ord
12.133103244882932,46.642012961277935,-1.8034729521315889,krig_ord
12.413103244882933,46.642012961277935,0.6756027803744331,krig_ord
12.433103244882933,46.642012961277935,1.3350503115445438,krig_ord
12.453103244882932,46.642012961277935,1.1646202563285497,krig_ord
12.473103244882932,46.642012961277935,0.4236015117262051,krig_ord
12.493103244882933,46.642012961277935,-0.6467368662989106,krig_ord
12.513103244882933,46.642012961277935,-0.7180849950447357,krig_ord
12.533103244882932,46.642012961277935,-0.3734714580333165,krig_ord
12.553103244882932,46.642012961277935,-0.7371105484095404,krig_ord
12.573103244882933,46.642012961277935,-1.1470803713870108,krig_ord
12.593103244882933,46.642012961277935,-0.520214982898791,krig_ord
12.613103244882932,46.642012961277935,0.024030970878706093,krig_ord
12.633103244882932,46.642012961277935,0.2666257038636255,krig_ord
12.653103244882931,46.642012961277935,0.22871096325024087,krig_ord
12.673103244882933,46.642012961277935,0.3576974070604031,krig_ord
12.693103244882932,46.642012961277935,-1.0658141036401503e-14,krig_ord
12.713103244882932,46.642012961277935,-1.0697987187392322,krig_ord
12.073103244882933,46.62201296127794,-1.0257201043553783,krig_ord
12.093103244882933,46.62201296127794,0.2417857153795584,krig_ord
12.113103244882932,46.62201296127794,0.3262016702692989,krig_ord
12.133103244882932,46.62201296127794,-0.12434561392694565,krig_ord
12.153103244882931,46.62201296127794,8.881784197001252e-16,krig_ord
12.173103244882933,46.62201296127794,0.98367246853461765,krig_ord
12.253103244882933,46.62201296127794,0.7786704417874057,krig_ord
12.313103244882932,46.62201296127794,-0.8983043802759365,krig_ord
12.333103244882933,46.62201296127794,-0.050703447099273546,krig_ord
12.353103244882933,46.62201296127794,-5.3290705182007514e-14,krig_ord
12.393103244882932,46.62201296127794,-2.1311945264113064e-14,krig_ord
12.413103244882933,46.62201296127794,-0.33890805403267166,krig_ord
12.433103244882933,46.62201296127794,0.21701956719486581,krig_ord
12.453103244882932,46.62201296127794,0.6956272449138714,krig_ord
12.473103244882932,46.62201296127794,0.9485092607932417,krig_ord
12.493103244882933,46.62201296127794,-8.881784197001252e-15,krig_ord
12.513103244882933,46.62201296127794,-0.36573436404203274,krig_ord
12.533103244882932,46.62201296127794,7.105427357601002e-15,krig_ord
12.553103244882932,46.62201296127794,6.927791673660977e-14,krig_ord
12.573103244882933,46.62201296127794,-0.7419523607226495,krig_ord
12.593103244882933,46.62201296127794,-0.42582114643410485,krig_ord
12.613103244882932,46.62201296127794,1.509903313490213e-14,krig_ord
12.633103244882932,46.62201296127794,0.6446545840078679,krig_ord
12.653103244882931,46.62201296127794,0.8263343632469979,krig_ord
12.673103244882933,46.62201296127794,1.1341104322812736,krig_ord
12.693103244882932,46.62201296127794,0.70658178942276,krig_ord
12.053103244882932,46.602012961277936,-0.8416603529928235,krig_ord
12.073103244882933,46.602012961277936,-0.7632424229654582,krig_ord
12.093103244882933,46.602012961277936,-3.9968028886505635e-15,krig_ord
12.113103244882932,46.602012961277936,0.632935705222474,krig_ord
12.133103244882932,46.602012961277936,0.6672742738379753,krig_ord
12.153103244882931,46.602012961277936,0.7037976079810084,krig_ord
12.173103244882933,46.602012961277936,6.306066779870889e-14,krig_ord
12.193103244882932,46.602012961277936,-1.3312196835412218,krig_ord
12.213103244882932,46.602012961277936,-1.3485244029305683,krig_ord
12.233103244882933,46.602012961277936,-0.5790219114986215,krig_ord
12.253103244882933,46.602012961277936,-2.042810365310288e-14,krig_ord
12.273103244882932,46.602012961277936,-6.394884621840902e-14,krig_ord
12.293103244882932,46.602012961277936,-0.8719884926244852,krig_ord
12.313103244882932,46.602012961277936,-0.43352702699820433,krig_ord
12.333103244882933,46.602012961277936,0.5085385634995339,krig_ord
12.353103244882933,46.602012961277936,0.08174946834902119,krig_ord
12.373103244882932,46.602012961277936,-0.19330857885065011,krig_ord
12.393103244882932,46.602012961277936,0.28357130826167865,krig_ord
12.413103244882933,46.602012961277936,-0.94866756468615,krig_ord
12.433103244882933,46.602012961277936,-1.6827579609759793,krig_ord
12.453103244882932,46.602012961277936,-1.0187158235763372,krig_ord
12.473103244882932,46.602012961277936,0.4435101329272877,krig_ord
12.493103244882933,46.602012961277936,0.576148608141434,krig_ord
12.513103244882933,46.602012961277936,-2.842170943040401e-14,krig_ord
12.533103244882932,46.602012961277936,-8.881784197001252e-15,krig_ord
12.553103244882932,46.602012961277936,-0.33610156274333747,krig_ord
12.573103244882933,46.602012961277936,1.509903313490213e-14,krig_ord
12.593103244882933,46.602012961277936,0.34963010710015396,krig_ord
12.613103244882932,46.602012961277936,0.3876188638618636,krig_ord
12.633103244882932,46.602012961277936,0.44440560732410983,krig_ord
12.653103244882931,46.602012961277936,-0.09546974414592624,krig_ord
12.673103244882933,46.602012961277936,8.881784197001252e-15,krig_ord
12.693103244882932,46.602012961277936,-0.5672527965182077,krig_ord
12.053103244882932,46.58201296127793,0.058117216985948406,krig_ord
12.073103244882933,46.58201296127793,-0.13880713405466794,krig_ord
12.093103244882933,46.58201296127793,-0.45868710570781346,krig_ord
12.113103244882932,46.58201296127793,4.796163466380676e-14,krig_ord
12.133103244882932,46.58201296127793,-0.13764257983625328,krig_ord
12.153103244882931,46.58201296127793,-0.8942158113142282,krig_ord
12.173103244882933,46.58201296127793,-1.7191573585951048,krig_ord
12.193103244882932,46.58201296127793,-3.095246845923781,krig_ord
12.213103244882932,46.58201296127793,-3.248471607725212,krig_ord
12.233103244882933,46.58201296127793,-1.892864593457486,krig_ord
12.253103244882933,46.58201296127793,-0.821150796245603,krig_ord
12.273103244882932,46.58201296127793,-1.7457921401838545,krig_ord
12.293103244882932,46.58201296127793,-2.804509471980298,krig_ord
12.313103244882932,46.58201296127793,-1.7729742251936296,krig_ord
12.333103244882933,46.58201296127793,-0.5074274019132945,krig_ord
12.353103244882933,46.58201296127793,0.23530216719187713,krig_ord
12.373103244882932,46.58201296127793,6.217248937900877e-15,krig_ord
12.393103244882932,46.58201296127793,1.1628300556589197,krig_ord
12.413103244882933,46.58201296127793,1.3857287292690872,krig_ord
12.433103244882933,46.58201296127793,0.5259174028242599,krig_ord
12.453103244882932,46.58201296127793,-0.3018201198202233,krig_ord
12.473103244882932,46.58201296127793,-5.417888360170764e-14,krig_ord
12.493103244882933,46.58201296127793,-0.1036756588765213,krig_ord
12.513103244882933,46.58201296127793,-0.030141869256729237,krig_ord
12.533103244882932,46.58201296127793,0.302364902990389,krig_ord
12.553103244882932,46.58201296127793,-1.7763568394002505e-15,krig_ord
12.573103244882933,46.58201296127793,0.781014281176601,krig_ord
