x,y,elev_m
12.553103244882932,46.62201296127794,1863.6492919921875
12.573103244882933,46.62201296127794,2010.031982421875
12.593103244882933,46.62201296127794,1837.351806640625
12.613103244882932,46.62201296127794,1530.3861083984375
12.633103244882932,46.62201296127794,1394.4173583984375
12.653103244882931,46.62201296127794,1463.9112548828125
12.673103244882933,46.62201296127794,1521.7962646484375
12.693103244882932,46.62201296127794,1657.5234375
12.053103244882932,46.602012961277936,2250.93701171875
12.073103244882933,46.602012961277936,2000.22021484375
12.093103244882933,46.602012961277936,1629.602294921875
12.113103244882932,46.602012961277936,1666.2244873046875
12.133103244882932,46.602012961277936,1741.5289306640625
12.153103244882931,46.602012961277936,1737.305908203125
12.173103244882933,46.602012961277936,1982.935302734375
12.193103244882932,46.602012961277936,2117.440673828125
12.213103244882932,46.602012961277936,1904.6094970703125
12.233103244882933,46.602012961277936,1858.044921875
12.253103244882933,46.602012961277936,1911.1390380859375
12.273103244882932,46.602012961277936,1935.1046142578125
12.293103244882932,46.602012961277936,2160.650390625
12.313103244882932,46.602012961277936,1987.2967529296875
12.333103244882933,46.602012961277936,1723.0640869140625
12.353103244882933,46.602012961277936,2017.181396484375
12.373103244882932,46.602012961277936,2117.04296875
12.393103244882932,46.602012961277936,1909.68505859375
12.413103244882933,46.602012961277936,2262.3125
12.433103244882933,46.602012961277936,2200.201171875
12.453103244882932,46.602012961277936,1781.861328125
12.473103244882932,46.602012961277936,1376.9788818359375
12.493103244882933,46.602012961277936,1389.8106689453125
12.513103244882933,46.602012961277936,1485.449462890625
12.533103244882932,46.602012961277936,1364.74658203125
12.553103244882932,46.602012961277936,1625.0894775390625
12.573103244882933,46.602012961277936,1693.2906494140625
12.593103244882933,46.602012961277936,1587.5677490234375
12.613103244882932,46.602012961277936,1508.8179931640625
12.633103244882932,46.602012961277936,1407.501708984375
12.653103244882931,46.602012961277936,1766.2391357421875
12.673103244882933,46.602012961277936,1873.7821044921875
12.693103244882932,46.602012961277936,1964.373291015625
12.053103244882932,46.58201296127793,2158.367431640625
12.073103244882933,46.58201296127793,1930.2806396484375
12.093103244882933,46.58201296127793,1730.7410888671875
12.113103244882932,46.58201296127793,1483.05029296875
12.133103244882932,46.58201296127793,1778.517333984375
12.153103244882931,46.58201296127793,1927.29638671875
12.173103244882933,46.58201296127793,2261.092041015625
12.193103244882932,46.58201296127793,2563.768310546875
12.213103244882932,46.58201296127793,2399.97509765625
12.233103244882933,46.58201296127793,2107.501953125
12.253103244882933,46.58201296127793,1863.5211181640625
12.273103244882932,46.58201296127793,2080.959716796875
12.293103244882932,46.58201296127793,2228.263916015625
12.313103244882932,46.58201296127793,1869.522216796875
12.333103244882933,46.58201296127793,1625.1207275390625
12.353103244882933,46.58201296127793,1373.830810546875
12.373103244882932,46.58201296127793,1331.8291015625
12.393103244882932,46.58201296127793,1315.2899169921875
12.413103244882933,46.58201296127793,1629.5159912109375
12.433103244882933,46.58201296127793,2028.3717041015625
12.453103244882932,46.58201296127793,1902.9307861328125
12.473103244882932,46.58201296127793,1530.5626220703125
12.493103244882933,46.58201296127793,1328.7274169921875
12.513103244882933,46.58201296127793,1234.562744140625
12.533103244882932,46.58201296127793,1199.6611328125
12.553103244882932,46.58201296127793,1517.972412109375
12.573103244882933,46.58201296127793,1456.9798583984375
12.593103244882933,46.58201296127793,1282.990966796875
12.613103244882932,46.58201296127793,1322.829833984375
12.633103244882932,46.58201296127793,1360.315185546875
12.653103244882931,46.58201296127793,1626.0943603515625
12.033103244882932,46.56201296127794,2461.795166015625
12.053103244882932,46.56201296127794,2232.1845703125
12.073103244882933,46.56201296127794,2464.925048828125
12.093103244882933,46.56201296127794,2074.138916015625
12.113103244882932,46.56201296127794,1547.9537353515625
12.133103244882932,46.56201296127794,1493.4136962890625
12.153103244882931,46.56201296127794,1727.56201171875
12.173103244882933,46.56201296127794,1927.9088134765625
12.193103244882932,46.56201296127794,2130.5986328125
12.213103244882932,46.56201296127794,2082.299560546875
12.233103244882933,46.56201296127794,1827.1339111328125
12.253103244882933,46.56201296127794,1729.8734130859375
12.273103244882932,46.56201296127794,1970.1685791015625
12.293103244882932,46.56201296127794,2045.52490234375
12.313103244882932,46.56201296127794,1804.5875244140625
12.333103244882933,46.56201296127794,1465.271240234375
12.353103244882933,46.56201296127794,1242.9375
12.373103244882932,46.56201296127794,1435.0748291015625
12.393103244882932,46.56201296127794,1143.21435546875
12.413103244882933,46.56201296127794,1086.2926025390625
12.433103244882933,46.56201296127794,1268.76904296875
12.453103244882932,46.56201296127794,1416.8671875
12.473103244882932,46.56201296127794,1408.1583251953125
12.493103244882933,46.56201296127794,1387.892822265625
12.513103244882933,46.56201296127794,1319.0792236328125
12.533103244882932,46.56201296127794,1134.782958984375
12.553103244882932,46.56201296127794,1142.336181640625
12.573103244882933,46.56201296127794,1152.2850341796875
12.593103244882933,46.56201296127794,1134.1143798828125
12.613103244882932,46.56201296127794,1455.0357666015625
11.973103244882932,46.54201296127793,1878.477783203125
12.013103244882933,46.54201296127793,2476.990234375
12.033103244882932,46.54201296127793,2366.47705078125
12.053103244882932,46.54201296127793,2467.828125
12.073103244882933,46.54201296127793,2469.8037109375
12.093103244882933,46.54201296127793,1991.6944580078125
12.113103244882932,46.54201296127793,1518.5556640625
12.133103244882932,46.54201296127793,1286.5340576171875
12.153103244882931,46.54201296127793,1401.1051025390625
12.173103244882933,46.54201296127793,1703.273193359375
12.193103244882932,46.54201296127793,1909.7218017578125
12.213103244882932,46.54201296127793,1968.2327880859375
12.233103244882933,46.54201296127793,1652.1534423828125
12.253103244882933,46.54201296127793,1441.9036865234375
12.273103244882932,46.54201296127793,1468.7576904296875
12.293103244882932,46.54201296127793,1444.703369140625
12.313103244882932,46.54201296127793,1312.8309326171875
12.333103244882933,46.54201296127793,1342.094970703125
12.353103244882933,46.54201296127793,1434.988525390625
12.373103244882932,46.54201296127793,1354.7969970703125
12.393103244882932,46.54201296127793,1319.96435546875
12.413103244882933,46.54201296127793,1313.6739501953125
12.433103244882933,46.54201296127793,1174.29150390625
12.453103244882932,46.54201296127793,1079.245361328125
12.473103244882932,46.54201296127793,1106.1195068359375
12.493103244882933,46.54201296127793,1269.555419921875
12.513103244882933,46.54201296127793,1243.0347900390625
12.533103244882932,46.54201296127793,1074.2803955078125
12.553103244882932,46.54201296127793,1232.33447265625
12.573103244882933,46.54201296127793,1569.6331787109375
12.593103244882933,46.54201296127793,1366.775390625
12.613103244882932,46.54201296127793,1652.5753173828125
11.893103244882932,46.52201296127794,1917.1207275390625
11.913103244882933,46.52201296127794,1925.683349609375
11.933103244882933,46.52201296127794,2024.6126708984375
11.953103244882932,46.52201296127794,2171.8212890625
11.973103244882932,46.52201296127794,2107.72265625
11.993103244882933,46.52201296127794,2135.272216796875
12.013103244882933,46.52201296127794,2268.302734375
12.033103244882932,46.52201296127794,2175.75927734375
12.053103244882932,46.52201296127794,2067.722412109375
12.073103244882933,46.52201296127794,1893.0455322265625
12.093103244882933,46.52201296127794,1718.5987548828125
12.113103244882932,46.52201296127794,1493.990966796875
12.133103244882932,46.52201296127794,1238.17041015625
12.153103244882931,46.52201296127794,1306.3994140625
12.173103244882933,46.52201296127794,1781.9244384765625
12.193103244882932,46.52201296127794,2253.171630859375
12.213103244882932,46.52201296127794,2291.3203125
12.233103244882933,46.52201296127794,2006.3702392578125
12.253103244882933,46.52201296127794,1702.0382080078125
12.273103244882932,46.52201296127794,1422.02685546875
12.293103244882932,46.52201296127794,1605.8939208984375
12.313103244882932,46.52201296127794,1743.09033203125
12.333103244882933,46.52201296127794,2113.249755859375
12.353103244882933,46.52201296127794,2024.2437744140625
12.373103244882932,46.52201296127794,1676.819091796875
12.393103244882932,46.52201296127794,1749.6824951171875
12.413103244882933,46.52201296127794,1620.170654296875
12.433103244882933,46.52201296127794,1581.9715576171875
12.453103244882932,46.52201296127794,1221.83984375
12.473103244882932,46.52201296127794,963.511962890625
12.493103244882933,46.52201296127794,1410.568359375
12.513103244882933,46.52201296127794,1610.4571533203125
12.533103244882932,46.52201296127794,1596.0904541015625
12.553103244882932,46.52201296127794,1715.7901611328125
12.573103244882933,46.52201296127794,1915.4822998046875
12.593103244882933,46.52201296127794,1693.581787109375
12.613103244882932,46.52201296127794,1717.137939453125
11.833103244882933,46.502012961277934,2593.255859375
11.853103244882933,46.502012961277934,2110.865478515625
11.873103244882932,46.502012961277934,1842.89501953125
11.893103244882932,46.502012961277934,1855.30078125
11.913103244882933,46.502012961277934,1734.907470703125
11.933103244882933,46.502012961277934,1784.88427734375
11.953103244882932,46.502012961277934,2086.528564453125
11.973103244882932,46.502012961277934,2018.4312744140625
11.993103244882933,46.502012961277934,1854.4635009765625
12.013103244882933,46.502012961277934,2070.11572265625
12.033103244882932,46.502012961277934,2222.713134765625
12.053103244882932,46.502012961277934,2163.406494140625
12.073103244882933,46.502012961277934,1892.572509765625
12.093103244882933,46.502012961277934,1823.7049560546875
12.113103244882932,46.502012961277934,1703.9136962890625
12.133103244882932,46.502012961277934,1431.4923095703125
12.153103244882931,46.502012961277934,1251.317138671875
12.173103244882933,46.502012961277934,1327.3992919921875
12.193103244882932,46.502012961277934,1816.6351318359375
12.213103244882932,46.502012961277934,2379.517333984375
12.233103244882933,46.502012961277934,2374.128662109375
12.253103244882933,46.502012961277934,2080.896484375
12.273103244882932,46.502012961277934,2105.7744140625
12.293103244882932,46.502012961277934,2234.770751953125
12.313103244882932,46.502012961277934,2254.489013671875
12.333103244882933,46.502012961277934,2295.396728515625
12.353103244882933,46.502012961277934,2214.7490234375
12.373103244882932,46.502012961277934,1958.5648193359375
12.393103244882932,46.502012961277934,1799.396728515625
12.413103244882933,46.502012961277934,1607.0872802734375
12.433103244882933,46.502012961277934,1438.593994140625
12.453103244882932,46.502012961277934,999.460693359375
12.473103244882932,46.502012961277934,915.1837158203125
12.493103244882933,46.502012961277934,1314.5069580078125
12.513103244882933,46.502012961277934,1731.220458984375
12.533103244882932,46.502012961277934,1822.3321533203125
12.553103244882932,46.502012961277934,1822.362060546875
12.573103244882933,46.502012961277934,1862.9952392578125
12.593103244882933,46.502012961277934,1639.8414306640625
12.613103244882932,46.502012961277934,1597.189697265625
11.813103244882932,46.48201296127794,2266.645263671875
11.833103244882933,46.48201296127794,2217.357421875
11.853103244882933,46.48201296127794,2097.736328125
11.873103244882932,46.48201296127794,2077.576416015625
11.893103244882932,46.48201296127794,2005.814208984375
11.913103244882933,46.48201296127794,1787.685302734375
11.933103244882933,46.48201296127794,1592.4957275390625
11.953103244882932,46.48201296127794,1609.8004150390625
11.973103244882932,46.48201296127794,1676.0738525390625
11.993103244882933,46.48201296127794,1703.7886962890625
12.013103244882933,46.48201296127794,2047.4927978515625
12.033103244882932,46.48201296127794,2011.2012939453125
12.053103244882932,46.48201296127794,2165.06396484375
12.073103244882933,46.48201296127794,2129.541748046875
12.093103244882933,46.48201296127794,2265.8388671875
12.113103244882932,46.48201296127794,2028.1407470703125
12.133103244882932,46.48201296127794,1859.1558837890625
12.153103244882931,46.48201296127794,1614.890869140625
12.173103244882933,46.48201296127794,1307.296142578125
12.193103244882932,46.48201296127794,1194.841064453125
12.213103244882932,46.48201296127794,1594.51806640625
12.233103244882933,46.48201296127794,2092.279296875
12.253103244882933,46.48201296127794,2322.484619140625
12.273103244882932,46.48201296127794,2128.303466796875
12.293103244882932,46.48201296127794,1726.7198486328125
12.313103244882932,46.48201296127794,1630.6240234375
12.333103244882933,46.48201296127794,1528.048828125
12.353103244882933,46.48201296127794,1663.36474609375
12.373103244882932,46.48201296127794,1488.3343505859375
12.393103244882932,46.48201296127794,1535.64794921875
12.413103244882933,46.48201296127794,1297.98388671875
12.433103244882933,46.48201296127794,982.8582763671875
12.453103244882932,46.48201296127794,838.9537353515625
12.473103244882932,46.48201296127794,945.86279296875
12.493103244882933,46.48201296127794,1146.8665771484375
12.513103244882933,46.48201296127794,1310.5162353515625
12.533103244882932,46.48201296127794,1483.614013671875
12.553103244882932,46.48201296127794,1734.861572265625
12.573103244882933,46.48201296127794,1812.7796630859375
12.593103244882933,46.48201296127794,1801.2901611328125
12.613103244882932,46.48201296127794,1705.3243408203125
12.633103244882932,46.48201296127794,1726.2529296875
12.653103244882931,46.48201296127794,1699.1160888671875
11.893103244882932,46.462012961277935,2229.628173828125
11.913103244882933,46.462012961277935,2091.5849609375
11.933103244882933,46.462012961277935,1860.9088134765625
11.953103244882932,46.462012961277935,1647.444091796875
11.973103244882932,46.462012961277935,1388.7552490234375
11.993103244882933,46.462012961277935,1563.565673828125
12.013103244882933,46.462012961277935,1796.092529296875
12.033103244882932,46.462012961277935,1641.2327880859375
12.053103244882932,46.462012961277935,1960.1815185546875
12.073103244882933,46.462012961277935,2130.07666015625
12.093103244882933,46.462012961277935,2183.9794921875
12.113103244882932,46.462012961277935,2160.474853515625
12.133103244882932,46.462012961277935,2072.39501953125
12.153103244882931,46.462012961277935,1828.8529052734375
12.173103244882933,46.462012961277935,1480.1839599609375
12.193103244882932,46.462012961277935,1165.7987060546875
12.213103244882932,46.462012961277935,1150.0750732421875
12.233103244882933,46.462012961277935,1570.2286376953125
12.253103244882933,46.462012961277935,2180.377685546875
12.273103244882932,46.462012961277935,2268.88623046875
12.293103244882932,46.462012961277935,2028.964599609375
12.313103244882932,46.462012961277935,1806.58447265625
12.333103244882933,46.462012961277935,1454.4281005859375
12.353103244882933,46.462012961277935,1214.33056640625
12.373103244882932,46.462012961277935,1171.6107177734375
12.393103244882932,46.462012961277935,1196.239990234375
12.413103244882933,46.462012961277935,964.82049560546875
12.433103244882933,46.462012961277935,878.087646484375
12.453103244882932,46.462012961277935,1063.8197021484375
12.473103244882932,46.462012961277935,1159.6998291015625
12.493103244882933,46.462012961277935,1264.0164794921875
12.513103244882933,46.462012961277935,1362.9896240234375
11.893103244882932,46.44201296127794,2285.34521484375
11.913103244882933,46.44201296127794,1897.43310546875
11.933103244882933,46.44201296127794,2017.7857666015625
11.953103244882932,46.44201296127794,1900.3360595703125
11.973103244882932,46.44201296127794,1460.12451171875
11.993103244882933,46.44201296127794,1262.3759765625
12.013103244882933,46.44201296127794,1393.74169921875
12.033103244882932,46.44201296127794,1452.8955078125
12.053103244882932,46.44201296127794,1526.563720703125
12.073103244882933,46.44201296127794,1645.6734619140625
12.093103244882933,46.44201296127794,1761.994384765625
12.113103244882932,46.44201296127794,1863.4124755859375
12.133103244882932,46.44201296127794,1961.963623046875
12.153103244882931,46.44201296127794,1780.6683349609375
12.173103244882933,46.44201296127794,1444.5184326171875
12.193103244882932,46.44201296127794,1196.80126953125
12.213103244882932,46.44201296127794,1039.5198974609375
12.233103244882933,46.44201296127794,1378.2000732421875
12.253103244882933,46.44201296127794,1943.083251953125
12.273103244882932,46.44201296127794,2271.95947265625
12.293103244882932,46.44201296127794,1891.82080078125
12.313103244882932,46.44201296127794,1710.4283447265625
12.333103244882933,46.44201296127794,1605.3328857421875
12.353103244882933,46.44201296127794,1416.2938232421875
12.373103244882932,46.44201296127794,1020.2353515625
12.393103244882932,46.44201296127794,788.87823486328125
12.413103244882933,46.44201296127794,885.64849853515625
12.433103244882933,46.44201296127794,1111.693115234375
12.453103244882932,46.44201296127794,1653.5194091796875
12.473103244882932,46.44201296127794,1685.9833984375
12.493103244882933,46.44201296127794,1663.92041015625
11.853103244882933,46.422012961277936,2614.41357421875
11.873103244882932,46.422012961277936,2337.71630859375
11.893103244882932,46.422012961277936,1979.45654296875
11.913103244882933,46.422012961277936,1726.9178466796875
11.933103244882933,46.422012961277936,1656.771728515625
11.953103244882932,46.422012961277936,1573.90234375
11.973103244882932,46.422012961277936,1540.174072265625
11.993103244882933,46.422012961277936,1382.3192138671875
12.013103244882933,46.422012961277936,1243.779541015625
12.033103244882932,46.422012961277936,1636.1427001953125
12.053103244882932,46.422012961277936,1773.6617431640625
12.073103244882933,46.422012961277936,1744.4169921875
12.093103244882933,46.422012961277936,1750.4820556640625
12.113103244882932,46.422012961277936,1831.3385009765625
12.133103244882932,46.422012961277936,2249.43359375
12.153103244882931,46.422012961277936,2137.49462890625
12.173103244882933,46.422012961277936,1732.1029052734375
12.193103244882932,46.422012961277936,1502.5220947265625
12.213103244882932,46.422012961277936,1208.7703857421875
12.233103244882933,46.422012961277936,1059.8446044921875
12.253103244882933,46.422012961277936,1169.4188232421875
12.273103244882932,46.422012961277936,1325.485107421875
12.293103244882932,46.422012961277936,1304.65234375
12.313103244882932,46.422012961277936,1183.8062744140625
12.333103244882933,46.422012961277936,1118.4971923828125
12.353103244882933,46.422012961277936,1010.8648071289062
12.373103244882932,46.422012961277936,870.97100830078125
12.393103244882932,46.422012961277936,820.38323974609375
12.413103244882933,46.422012961277936,1286.051513671875
12.433103244882933,46.422012961277936,1341.3857421875
12.453103244882932,46.422012961277936,1566.3719482421875
12.473103244882932,46.422012961277936,1900.623779296875
12.493103244882933,46.422012961277936,2036.4293212890625
11.853103244882933,46.40201296127793,2371.859375
11.873103244882932,46.40201296127793,2217.147216796875
11.893103244882932,46.40201296127793,2089.751220703125
11.913103244882933,46.40201296127793,2016.22900390625
11.933103244882933,46.40201296127793,1960.2469482421875
11.953103244882932,46.40201296127793,1924.367431640625
11.973103244882932,46.40201296127793,1745.2783203125
11.993103244882933,46.40201296127793,1511.1102294921875
12.013103244882933,46.40201296127793,1166.86669921875
12.033103244882932,46.40201296127793,1376.638427734375
12.053103244882932,46.40201296127793,1770.58935546875
12.073103244882933,46.40201296127793,1933.89111328125
12.093103244882933,46.40201296127793,1648.9798583984375
12.113103244882932,46.40201296127793,1715.003173828125
12.133103244882932,46.40201296127793,2018.6507568359375
12.153103244882931,46.40201296127793,1922.9351806640625
12.173103244882933,46.40201296127793,1844.9556884765625
12.193103244882932,46.40201296127793,1694.8966064453125
12.213103244882932,46.40201296127793,1544.77685546875
12.233103244882933,46.40201296127793,1354.8323974609375
12.253103244882933,46.40201296127793,1289.64453125
12.273103244882932,46.40201296127793,1178.7845458984375
12.293103244882932,46.40201296127793,999.89892578125
12.313103244882932,46.40201296127793,969.57647705078125
12.333103244882933,46.40201296127793,934.97149658203125
12.353103244882933,46.40201296127793,800.2476806640625
12.373103244882932,46.40201296127793,780.239501953125
12.393103244882932,46.40201296127793,1210.208740234375
12.413103244882933,46.40201296127793,1567.0306396484375
12.433103244882933,46.40201296127793,1656.6593017578125
12.453103244882932,46.40201296127793,1611.267333984375
12.473103244882932,46.40201296127793,1825.821533203125
11.853103244882933,46.38201296127794,1880.34033203125
11.873103244882932,46.38201296127794,1680.3524169921875
11.893103244882932,46.38201296127794,1563.89794921875
11.913103244882933,46.38201296127794,1545.015625
11.933103244882933,46.38201296127794,1479.0594482421875
11.953103244882932,46.38201296127794,1492.8050537109375
11.973103244882932,46.38201296127794,1213.155517578125
11.993103244882933,46.38201296127794,1127.5159912109375
12.013103244882933,46.38201296127794,1473.322509765625
12.033103244882932,46.38201296127794,2004.479736328125
12.053103244882932,46.38201296127794,2320.922119140625
12.073103244882933,46.38201296127794,2048.323974609375
12.093103244882933,46.38201296127794,1623.250732421875
12.113103244882932,46.38201296127794,1462.987060546875
12.133103244882932,46.38201296127794,1478.01513671875
12.153103244882931,46.38201296127794,1598.368896484375
12.173103244882933,46.38201296127794,1564.9766845703125
12.193103244882932,46.38201296127794,1475.5177001953125
12.213103244882932,46.38201296127794,1657.39111328125
12.233103244882933,46.38201296127794,1642.046630859375
12.253103244882933,46.38201296127794,1771.201171875
12.273103244882932,46.38201296127794,1469.7008056640625
12.293103244882932,46.38201296127794,1235.3016357421875
12.313103244882932,46.38201296127794,1444.7677001953125
12.333103244882933,46.38201296127794,1235.69873046875
12.353103244882933,46.38201296127794,793.95208740234375
12.373103244882932,46.38201296127794,897.4503173828125
12.393103244882932,46.38201296127794,1559.304931640625
12.413103244882933,46.38201296127794,1898.306396484375
12.433103244882933,46.38201296127794,1924.2994384765625
12.453103244882932,46.38201296127794,1889.8858642578125
11.793103244882932,46.362012961277934,2263.259521484375
11.813103244882932,46.362012961277934,2121.842529296875
11.833103244882933,46.362012961277934,1838.8251953125
11.853103244882933,46.362012961277934,1574.14208984375
11.873103244882932,46.362012961277934,1337.49267578125
11.893103244882932,46.362012961277934,1250.391357421875
11.913103244882933,46.362012961277934,1220.4385986328125
11.933103244882933,46.362012961277934,1172.6668701171875
11.953103244882932,46.362012961277934,1181.90625
11.973103244882932,46.362012961277934,1032.316162109375
11.993103244882933,46.362012961277934,1466.073974609375
12.013103244882933,46.362012961277934,1971.86376953125
12.033103244882932,46.362012961277934,2001.880615234375
12.053103244882932,46.362012961277934,2337.787841796875
12.073103244882933,46.362012961277934,2228.896728515625
12.093103244882933,46.362012961277934,1762.23583984375
12.113103244882932,46.362012961277934,1635.5921630859375
12.133103244882932,46.362012961277934,1299.001953125
12.153103244882931,46.362012961277934,1276.295166015625
12.173103244882933,46.362012961277934,1337.19140625
12.193103244882932,46.362012961277934,1149.8280029296875
12.213103244882932,46.362012961277934,1347.2879638671875
12.233103244882933,46.362012961277934,1485.230712890625
12.253103244882933,46.362012961277934,1684.0723876953125
12.273103244882932,46.362012961277934,1680.9539794921875
12.293103244882932,46.362012961277934,1735.339111328125
12.313103244882932,46.362012961277934,1618.7032470703125
12.333103244882933,46.362012961277934,1116.7840576171875
12.353103244882933,46.362012961277934,847.52105712890625
12.373103244882932,46.362012961277934,1008.7802124023438
12.393103244882932,46.362012961277934,1391.6844482421875
12.413103244882933,46.362012961277934,1974.884765625
12.433103244882933,46.362012961277934,1958.898681640625
11.813103244882932,46.34201296127794,2067.802490234375
11.833103244882933,46.34201296127794,1874.23486328125
11.853103244882933,46.34201296127794,1544.23388671875
11.873103244882932,46.34201296127794,1549.8272705078125
11.893103244882932,46.34201296127794,1445.7532958984375
11.913103244882933,46.34201296127794,1343.10302734375
11.933103244882933,46.34201296127794,1722.0484619140625
11.953103244882932,46.34201296127794,1365.8145751953125
11.973103244882932,46.34201296127794,959.69427490234375
11.993103244882933,46.34201296127794,1450.8663330078125
12.013103244882933,46.34201296127794,1819.5323486328125
12.033103244882932,46.34201296127794,1475.7816162109375
12.053103244882932,46.34201296127794,2083.3388671875
12.073103244882933,46.34201296127794,2232.5419921875
12.093103244882933,46.34201296127794,1618.7510986328125
12.113103244882932,46.34201296127794,1421.541015625
12.133103244882932,46.34201296127794,1276.7119140625
12.153103244882931,46.34201296127794,1148.0640869140625
12.173103244882933,46.34201296127794,1049.2537841796875
12.193103244882932,46.34201296127794,1041.6343994140625
12.213103244882932,46.34201296127794,1110.0782470703125
12.233103244882933,46.34201296127794,1231.1866455078125
12.253103244882933,46.34201296127794,1613.279541015625
12.273103244882932,46.34201296127794,1897.786376953125
12.293103244882932,46.34201296127794,1507.5325927734375
12.313103244882932,46.34201296127794,1197.9561767578125
12.333103244882933,46.34201296127794,798.8466796875
12.353103244882933,46.34201296127794,1263.460693359375
12.373103244882932,46.34201296127794,1521.662353515625
12.393103244882932,46.34201296127794,1553.3607177734375
12.413103244882933,46.34201296127794,1924.9454345703125
11.833103244882933,46.322012961277935,2228.460693359375
11.853103244882933,46.322012961277935,2051.390380859375
11.873103244882932,46.322012961277935,1820.0772705078125
11.893103244882932,46.322012961277935,1470.7584228515625
11.913103244882933,46.322012961277935,1726.4195556640625
11.933103244882933,46.322012961277935,1993.4134521484375
11.953103244882932,46.322012961277935,1826.8980712890625
11.973103244882932,46.322012961277935,1646.0777587890625
11.993103244882933,46.322012961277935,1210.98388671875
12.013103244882933,46.322012961277935,1154.0474853515625
12.033103244882932,46.322012961277935,1572.116943359375
12.053103244882932,46.322012961277935,1869.6810302734375
12.073103244882933,46.322012961277935,1883.43896484375
12.093103244882933,46.322012961277935,1667.7349853515625
12.113103244882932,46.322012961277935,1811.173583984375
12.133103244882932,46.322012961277935,1686.022705078125
12.153103244882931,46.322012961277935,1426.516357421875
12.173103244882933,46.322012961277935,1431.8255615234375
12.193103244882932,46.322012961277935,1609.999755859375
12.213103244882932,46.322012961277935,1301.35498046875
12.233103244882933,46.322012961277935,967.19976806640625
12.253103244882933,46.322012961277935,1465.0455322265625
12.273103244882932,46.322012961277935,1713.0352783203125
12.293103244882932,46.322012961277935,1286.9371337890625
12.313103244882932,46.322012961277935,872.902099609375
12.333103244882933,46.322012961277935,808.7401123046875
12.353103244882933,46.322012961277935,1491.12060546875
11.853103244882933,46.30201296127794,2431.619140625
11.873103244882932,46.30201296127794,1865.2373046875
11.893103244882932,46.30201296127794,1700.50927734375
11.913103244882933,46.30201296127794,1557.8902587890625
11.933103244882933,46.30201296127794,1362.2828369140625
11.953103244882932,46.30201296127794,1504.1787109375
11.973103244882932,46.30201296127794,1490.6427001953125
11.993103244882933,46.30201296127794,1095.149658203125
12.013103244882933,46.30201296127794,791.9249267578125
12.033103244882932,46.30201296127794,1222.833984375
12.053103244882932,46.30201296127794,1314.0445556640625
12.073103244882933,46.30201296127794,1260.040771484375
12.093103244882933,46.30201296127794,1407.1173095703125
12.113103244882932,46.30201296127794,1780.534912109375
12.133103244882932,46.30201296127794,2022.92041015625
12.153103244882931,46.30201296127794,1711.613525390625
12.173103244882933,46.30201296127794,1829.3216552734375
12.193103244882932,46.30201296127794,1753.0435791015625
12.213103244882932,46.30201296127794,1193.492431640625
12.233103244882933,46.30201296127794,934.98876953125
12.253103244882933,46.30201296127794,1435.0572509765625
12.273103244882932,46.30201296127794,1675.3670654296875
12.293103244882932,46.30201296127794,1269.2279052734375
12.313103244882932,46.30201296127794,872.825439453125
12.333103244882933,46.30201296127794,1022.7354736328125
