x,y,delta_temp,method
12.073103244882933,46.66201296127794,-0.7697535753250122,near_neigh
12.093103244882933,46.66201296127794,-0.04567265510559082,near_neigh
12.433103244882933,46.66201296127794,0.27588987350463867,near_neigh
12.453103244882932,46.66201296127794,0,near_neigh
12.473103244882932,46.66201296127794,0.3017592430114746,near_neigh
12.493103244882933,46.66201296127794,1.1047801971435547,near_neigh
12.513103244882933,46.66201296127794,0.7601041793823242,near_neigh
12.533103244882932,46.66201296127794,0.9549837112426758,near_neigh
12.073103244882933,46.642012961277935,-0.962812066078186,near_neigh
12.093103244882933,46.642012961277935,-0.907659649848938,near_neigh
12.113103244882932,46.642012961277935,0,near_neigh
12.133103244882932,46.642012961277935,1.570862129330635,near_neigh
12.413103244882933,46.642012961277935,-2.2932515521533787,near_neigh
12.433103244882933,46.642012961277935,0.3494858741760254,near_neigh
12.453103244882932,46.642012961277935,-0.488858699798584,near_neigh
12.473103244882932,46.642012961277935,0.21166753768920898,near_neigh
12.493103244882933,46.642012961277935,0.93227386474609375,near_neigh
12.513103244882933,46.642012961277935,0.7654967308044434,near_neigh
12.533103244882932,46.642012961277935,0.5783681869506836,near_neigh
12.553103244882932,46.642012961277935,0.4587376117706299,near_neigh
12.573103244882933,46.642012961277935,0.818934440612793,near_neigh
12.593103244882933,46.642012961277935,0.8720111846923828,near_neigh
12.613103244882932,46.642012961277935,0.2500433921813965,near_neigh
12.633103244882932,46.642012961277935,0.1409468650817871,near_neigh
12.653103244882931,46.642012961277935,-0.42635107040405273,near_neigh
12.673103244882933,46.642012961277935,-0.3790140151977539,near_neigh
12.693103244882932,46.642012961277935,0,near_neigh
12.713103244882932,46.642012961277935,0.9459943771362305,near_neigh
12.073103244882933,46.62201296127794,2.2167938947677612,near_neigh
12.093103244882933,46.62201296127794,0.7370121479034424,near_neigh
12.113103244882932,46.62201296127794,-1.379113793373108,near_neigh
12.133103244882932,46.62201296127794,-0.006601810455322266,near_neigh
12.153103244882931,46.62201296127794,0,near_neigh
12.173103244882933,46.62201296127794,-0.7270312309265137,near_neigh
12.253103244882933,46.62201296127794,-0.07008504867553711,near_neigh
12.313103244882932,46.62201296127794,-0.12659293413162231,near_neigh
12.333103244882933,46.62201296127794,-0.5636946558952332,near_neigh
12.353103244882933,46.62201296127794,0,near_neigh
12.393103244882932,46.62201296127794,0,near_neigh
12.413103244882933,46.62201296127794,-0.9967971821315587,near_neigh
12.433103244882933,46.62201296127794,-2.7965677161701024,near_neigh
12.453103244882932,46.62201296127794,0.1146402359008789,near_neigh
12.473103244882932,46.62201296127794,-0.33100080490112305,near_neigh
12.493103244882933,46.62201296127794,0,near_neigh
12.513103244882933,46.62201296127794,0.0785379409790039,near_neigh
12.533103244882932,46.62201296127794,0,near_neigh
12.553103244882932,46.62201296127794,0,near_neigh
12.573103244882933,46.62201296127794,0.48911190032958984,near_neigh
12.593103244882933,46.62201296127794,0.6934194564819336,near_neigh
12.613103244882932,46.62201296127794,0,near_neigh
12.633103244882932,46.62201296127794,-0.2127237319946289,near_neigh
12.653103244882931,46.62201296127794,-1.8172786235809326,near_neigh
12.673103244882933,46.62201296127794,-1.725816011428833,near_neigh
12.693103244882932,46.62201296127794,-0.16534757614135742,near_neigh
12.053103244882932,46.602012961277936,2.6608357429504395,near_neigh
12.073103244882933,46.602012961277936,1.8316106796264648,near_neigh
12.093103244882933,46.602012961277936,0,near_neigh
